event_id,timestamp,user_id,user,department,host,source_ip,country,login_status,authentication_method
A007186,2026-02-05 09:31:21,u008,n.gupta,Finance,WIN-008,10.10.0.42,India,Success,MFA
A007187,2026-01-06 01:29:31,u003,a.kumar,Operations,WIN-025,10.10.0.18,India,Success,Password
A007188,2026-04-19 22:58:34,u007,p.singh,Operations,WIN-033,10.10.0.7,India,Success,SSO
A007189,2026-01-23 19:46:36,u001,admin.ops,IT,WIN-039,185.10.0.102,Germany,Success,MFA
A007190,2026-06-12 19:24:03,u001,admin.ops,IT,WIN-038,10.10.0.152,India,Success,MFA
A007191,2026-06-13 22:48:07,u010,svc_backup,IT,WIN-001,10.10.0.19,India,Success,SSO
A007192,2026-04-01 18:01:28,u001,admin.ops,IT,WIN-004,10.10.0.36,India,Success,MFA
A007193,2026-05-15 01:00:23,u007,p.singh,Operations,WIN-011,10.10.0.90,India,Success,SSO
A007194,2026-05-10 12:20:41,u012,d.patel,Operations,WIN-034,10.10.0.127,India,Success,MFA
A007195,2026-06-02 09:52:29,u001,admin.ops,IT,WIN-006,10.10.0.152,India,Success,MFA
A007196,2026-01-27 01:05:55,u012,d.patel,Operations,WIN-025,10.10.0.27,India,Success,Password
A007197,2026-04-20 08:33:13,u006,s.rao,Sales,WIN-028,10.10.0.199,India,Success,SSO
A007198,2026-04-27 11:43:38,u007,p.singh,Operations,WIN-020,10.10.0.127,India,Success,MFA
A007199,2026-02-09 06:41:41,u011,svc_app,IT,WIN-021,185.10.0.48,USA,Success,SSO
A007200,2026-06-04 23:40:50,u010,svc_backup,IT,WIN-008,185.10.0.106,Germany,Success,Password
A007201,2026-01-08 04:03:15,u006,s.rao,Sales,WIN-008,185.10.0.49,USA,Success,Password
A007202,2026-06-16 02:50:19,u012,d.patel,Operations,WIN-037,185.10.0.86,USA,Success,MFA
A007203,2026-05-22 20:52:31,u009,k.mehta,Engineering,WIN-040,10.10.0.13,India,Success,Password
A007204,2026-04-07 07:28:36,u006,s.rao,Sales,WIN-007,10.10.0.193,India,Success,MFA
A007205,2026-06-20 17:44:42,u012,d.patel,Operations,WIN-034,10.10.0.123,India,Success,Password
A007206,2026-03-12 12:11:49,u009,k.mehta,Engineering,WIN-008,10.10.0.189,India,Success,Password
A007207,2026-04-06 03:51:55,u012,d.patel,Operations,WIN-032,10.10.0.117,India,Success,MFA
A007208,2026-04-07 22:05:46,u008,n.gupta,Finance,WIN-039,10.10.0.159,India,Success,SSO
A007209,2026-05-10 10:53:49,u011,svc_app,IT,WIN-022,10.10.0.80,India,Success,Password
A007210,2026-04-15 06:49:13,u004,m.sharma,HR,WIN-024,10.10.0.150,India,Success,SSO
A007211,2026-04-02 04:50:51,u002,j.smith,Finance,WIN-012,10.10.0.199,India,Success,Password
A007212,2026-06-13 13:39:04,u002,j.smith,Finance,WIN-040,10.10.0.180,India,Success,MFA
A007213,2026-06-23 05:17:42,u005,r.verma,Engineering,WIN-028,10.10.0.33,India,Success,Password
A007214,2026-03-16 02:01:44,u008,n.gupta,Finance,WIN-008,10.10.0.147,India,Success,MFA
A007215,2026-04-24 15:32:49,u010,svc_backup,IT,WIN-013,10.10.0.63,India,Success,SSO
A007216,2026-01-08 07:05:48,u004,m.sharma,HR,WIN-005,10.10.0.144,India,Success,MFA
A007217,2026-04-19 02:55:44,u004,m.sharma,HR,WIN-003,10.10.0.102,India,Success,SSO
A007218,2026-01-26 17:58:57,u009,k.mehta,Engineering,WIN-031,10.10.0.62,India,Success,MFA
A007219,2026-06-13 17:08:35,u006,s.rao,Sales,WIN-012,10.10.0.45,India,Success,Password
A007220,2026-01-27 08:38:51,u010,svc_backup,IT,WIN-018,10.10.0.127,India,Success,MFA
A007221,2026-04-04 05:12:57,u009,k.mehta,Engineering,WIN-008,10.10.0.144,India,Success,Password
A007222,2026-03-20 07:11:32,u010,svc_backup,IT,WIN-038,10.10.0.192,India,Success,MFA
A007223,2026-01-24 17:35:19,u008,n.gupta,Finance,WIN-015,10.10.0.44,India,Success,Password
A007224,2026-01-27 16:32:22,u010,svc_backup,IT,WIN-015,10.10.0.167,India,Success,MFA
A007225,2026-04-10 03:57:22,u007,p.singh,Operations,WIN-022,185.10.0.3,Germany,Success,SSO
A007226,2026-05-07 09:59:07,u005,r.verma,Engineering,WIN-029,10.10.0.196,India,Success,SSO
A007227,2026-05-06 21:38:06,u001,admin.ops,IT,WIN-021,10.10.0.125,India,Success,SSO
A007228,2026-05-09 04:35:59,u008,n.gupta,Finance,WIN-031,10.10.0.146,India,Success,Password
A007229,2026-03-31 01:36:15,u005,r.verma,Engineering,WIN-014,10.10.0.34,India,Success,SSO
A007230,2026-02-28 12:00:40,u004,m.sharma,HR,WIN-020,10.10.0.54,India,Success,MFA
A007231,2026-02-18 02:03:47,u009,k.mehta,Engineering,WIN-005,10.10.0.86,India,Failure,MFA
A007232,2026-03-10 07:07:35,u001,admin.ops,IT,WIN-038,10.10.0.119,India,Success,Password
A007233,2026-01-10 17:46:49,u010,svc_backup,IT,WIN-018,10.10.0.189,India,Failure,Password
A007234,2026-03-15 21:25:19,u010,svc_backup,IT,WIN-024,10.10.0.92,India,Success,MFA
A007235,2026-02-06 04:56:07,u010,svc_backup,IT,WIN-017,10.10.0.149,India,Success,Password
A007236,2026-03-21 00:27:44,u009,k.mehta,Engineering,WIN-025,185.10.0.103,USA,Success,Password
A007237,2026-06-06 14:57:57,u009,k.mehta,Engineering,WIN-035,10.10.0.6,India,Success,MFA
A007238,2026-04-22 04:38:58,u005,r.verma,Engineering,WIN-015,10.10.0.150,India,Success,SSO
A007239,2026-06-27 20:15:42,u005,r.verma,Engineering,WIN-018,10.10.0.17,India,Success,SSO
A007240,2026-01-14 02:22:52,u001,admin.ops,IT,WIN-020,10.10.0.126,India,Success,SSO
A007241,2026-04-26 03:36:06,u008,n.gupta,Finance,WIN-017,10.10.0.91,India,Success,MFA
A007242,2026-06-13 09:38:38,u010,svc_backup,IT,WIN-010,10.10.0.2,India,Success,Password
A007243,2026-06-15 05:01:06,u009,k.mehta,Engineering,WIN-005,10.10.0.165,India,Success,SSO
A007244,2026-03-22 17:06:39,u010,svc_backup,IT,WIN-040,10.10.0.56,India,Success,Password
A007245,2026-05-29 02:15:25,u011,svc_app,IT,WIN-038,10.10.0.116,India,Success,MFA
A007246,2026-02-10 19:18:37,u009,k.mehta,Engineering,WIN-020,10.10.0.164,India,Failure,Password
A007247,2026-01-20 13:30:28,u002,j.smith,Finance,WIN-021,10.10.0.11,India,Success,Password
A007248,2026-02-28 04:05:19,u008,n.gupta,Finance,WIN-024,10.10.0.166,India,Success,Password
A007249,2026-06-19 01:31:14,u007,p.singh,Operations,WIN-019,10.10.0.177,India,Success,Password
A007250,2026-03-16 15:11:33,u003,a.kumar,Operations,WIN-020,10.10.0.87,India,Success,MFA
A007251,2026-02-25 02:45:16,u007,p.singh,Operations,WIN-011,10.10.0.47,India,Success,Password
A007252,2026-06-11 06:32:43,u004,m.sharma,HR,WIN-022,10.10.0.101,India,Success,SSO
A007253,2026-05-18 17:05:20,u012,d.patel,Operations,WIN-011,10.10.0.65,India,Success,SSO
A007254,2026-02-25 05:49:23,u001,admin.ops,IT,WIN-032,10.10.0.23,India,Success,MFA
A007255,2026-02-17 19:00:09,u011,svc_app,IT,WIN-019,10.10.0.100,India,Success,MFA
A007256,2026-06-27 07:12:46,u001,admin.ops,IT,WIN-040,185.10.0.108,UK,Success,MFA
A007257,2026-05-14 01:10:20,u001,admin.ops,IT,WIN-004,10.10.0.65,India,Failure,SSO
A007258,2026-04-13 00:57:30,u002,j.smith,Finance,WIN-004,10.10.0.200,India,Failure,MFA
A007259,2026-01-22 00:58:28,u007,p.singh,Operations,WIN-013,10.10.0.21,India,Success,MFA
A007260,2026-05-03 19:13:46,u012,d.patel,Operations,WIN-006,10.10.0.2,India,Success,Password
A007261,2026-02-02 03:05:22,u005,r.verma,Engineering,WIN-007,10.10.0.104,India,Success,Password
A007262,2026-03-16 08:46:06,u009,k.mehta,Engineering,WIN-003,185.10.0.45,USA,Success,MFA
A007263,2026-05-10 00:35:48,u002,j.smith,Finance,WIN-034,10.10.0.87,India,Success,MFA
A007264,2026-01-24 15:50:43,u004,m.sharma,HR,WIN-014,10.10.0.113,India,Failure,MFA
A007265,2026-03-11 20:07:14,u012,d.patel,Operations,WIN-001,10.10.0.89,India,Success,SSO
A007266,2026-06-05 08:50:57,u002,j.smith,Finance,WIN-022,185.10.0.91,UK,Failure,SSO
A007267,2026-01-23 15:16:07,u008,n.gupta,Finance,WIN-040,10.10.0.97,India,Success,SSO
A007268,2026-04-02 22:24:31,u009,k.mehta,Engineering,WIN-011,10.10.0.182,India,Success,MFA
A007269,2026-02-04 12:02:40,u012,d.patel,Operations,WIN-020,10.10.0.45,India,Success,Password
A007270,2026-06-08 03:33:54,u010,svc_backup,IT,WIN-008,10.10.0.28,India,Success,SSO
A007271,2026-02-24 23:31:46,u003,a.kumar,Operations,WIN-037,10.10.0.157,India,Success,MFA
A007272,2026-04-08 19:46:18,u002,j.smith,Finance,WIN-019,10.10.0.3,India,Success,Password
A007273,2026-02-12 00:29:34,u009,k.mehta,Engineering,WIN-024,10.10.0.103,India,Success,SSO
A007274,2026-04-23 20:01:59,u004,m.sharma,HR,WIN-038,10.10.0.45,India,Failure,MFA
A007275,2026-03-04 10:03:13,u003,a.kumar,Operations,WIN-001,185.10.0.108,Germany,Success,SSO
A007276,2026-01-06 22:16:26,u002,j.smith,Finance,WIN-029,10.10.0.12,India,Success,Password
A007277,2026-01-11 00:39:54,u010,svc_backup,IT,WIN-033,10.10.0.181,India,Success,MFA
A007278,2026-03-26 15:09:38,u010,svc_backup,IT,WIN-033,10.10.0.135,India,Success,MFA
A007279,2026-03-20 07:15:38,u006,s.rao,Sales,WIN-040,10.10.0.20,India,Success,SSO
A007280,2026-04-16 08:03:31,u003,a.kumar,Operations,WIN-030,10.10.0.155,India,Success,Password
A007281,2026-02-18 00:28:07,u011,svc_app,IT,WIN-025,10.10.0.173,India,Success,MFA
A007282,2026-04-28 19:17:30,u002,j.smith,Finance,WIN-027,10.10.0.71,India,Failure,SSO
A007283,2026-05-05 03:11:16,u010,svc_backup,IT,WIN-008,185.10.0.42,Germany,Success,Password
A007284,2026-05-20 16:17:18,u002,j.smith,Finance,WIN-036,10.10.0.26,India,Success,Password
A007285,2026-02-07 00:40:15,u001,admin.ops,IT,WIN-034,10.10.0.37,India,Success,Password
A007286,2026-01-20 20:56:37,u006,s.rao,Sales,WIN-026,10.10.0.138,India,Success,Password
A007287,2026-06-22 06:42:16,u004,m.sharma,HR,WIN-019,10.10.0.66,India,Success,SSO
A007288,2026-01-03 09:38:51,u012,d.patel,Operations,WIN-009,10.10.0.187,India,Success,SSO
A007289,2026-06-28 20:48:15,u005,r.verma,Engineering,WIN-026,10.10.0.102,India,Success,MFA
A007290,2026-06-11 21:00:04,u002,j.smith,Finance,WIN-016,185.10.0.22,Singapore,Success,Password
A007291,2026-03-02 19:18:48,u004,m.sharma,HR,WIN-017,10.10.0.139,India,Success,MFA
A007292,2026-03-27 15:15:43,u001,admin.ops,IT,WIN-029,10.10.0.9,India,Failure,MFA
A007293,2026-05-31 01:18:46,u003,a.kumar,Operations,WIN-040,185.10.0.27,UAE,Success,SSO
A007294,2026-04-06 19:50:43,u011,svc_app,IT,WIN-028,10.10.0.122,India,Success,MFA
A007295,2026-01-11 01:26:50,u009,k.mehta,Engineering,WIN-032,10.10.0.36,India,Success,Password
A007296,2026-01-08 17:05:44,u008,n.gupta,Finance,WIN-022,10.10.0.76,India,Success,SSO
A007297,2026-01-11 01:12:52,u001,admin.ops,IT,WIN-016,10.10.0.180,India,Success,Password
A007298,2026-06-21 08:36:25,u006,s.rao,Sales,WIN-005,10.10.0.174,India,Success,SSO
A007299,2026-05-19 18:40:20,u008,n.gupta,Finance,WIN-010,10.10.0.120,India,Success,Password
A007300,2026-03-08 22:15:24,u005,r.verma,Engineering,WIN-012,10.10.0.76,India,Success,Password
A007301,2026-03-26 19:57:08,u012,d.patel,Operations,WIN-035,10.10.0.55,India,Success,SSO
A007302,2026-02-04 12:59:21,u008,n.gupta,Finance,WIN-028,10.10.0.194,India,Success,SSO
A007303,2026-05-19 12:15:46,u004,m.sharma,HR,WIN-038,10.10.0.181,India,Success,Password
A007304,2026-02-12 15:05:09,u009,k.mehta,Engineering,WIN-007,10.10.0.45,India,Success,SSO
A007305,2026-04-22 22:57:21,u004,m.sharma,HR,WIN-025,10.10.0.173,India,Failure,SSO
A007306,2026-02-02 07:32:10,u008,n.gupta,Finance,WIN-036,10.10.0.134,India,Success,Password
A007307,2026-04-03 20:07:34,u012,d.patel,Operations,WIN-003,10.10.0.168,India,Success,Password
A007308,2026-03-10 09:45:07,u008,n.gupta,Finance,WIN-015,10.10.0.159,India,Success,SSO
A007309,2026-03-13 07:20:57,u010,svc_backup,IT,WIN-016,10.10.0.22,India,Success,SSO
A007310,2026-03-24 19:04:55,u011,svc_app,IT,WIN-038,10.10.0.174,India,Failure,Password
A007311,2026-05-07 08:57:03,u004,m.sharma,HR,WIN-021,10.10.0.183,India,Success,MFA
A007312,2026-05-20 19:02:47,u001,admin.ops,IT,WIN-023,10.10.0.122,India,Success,SSO
A007313,2026-01-01 15:21:46,u008,n.gupta,Finance,WIN-031,10.10.0.187,India,Success,SSO
A007314,2026-04-18 02:32:33,u005,r.verma,Engineering,WIN-037,10.10.0.149,India,Success,SSO
A007315,2026-04-29 19:55:17,u007,p.singh,Operations,WIN-013,10.10.0.118,India,Failure,MFA
A007316,2026-04-08 23:27:39,u007,p.singh,Operations,WIN-027,10.10.0.20,India,Success,Password
A007317,2026-04-17 04:25:52,u001,admin.ops,IT,WIN-021,185.10.0.47,Singapore,Failure,SSO
A007318,2026-06-01 16:23:13,u005,r.verma,Engineering,WIN-036,10.10.0.93,India,Success,MFA
A007319,2026-05-26 07:06:34,u003,a.kumar,Operations,WIN-011,185.10.0.76,UK,Success,MFA
A007320,2026-01-20 13:51:46,u004,m.sharma,HR,WIN-013,10.10.0.192,India,Success,MFA
A007321,2026-04-29 21:40:54,u002,j.smith,Finance,WIN-023,10.10.0.150,India,Success,MFA
A007322,2026-02-10 10:08:18,u011,svc_app,IT,WIN-023,10.10.0.193,India,Success,SSO
A007323,2026-06-29 09:24:23,u002,j.smith,Finance,WIN-002,10.10.0.129,India,Success,MFA
A007324,2026-03-08 12:44:51,u002,j.smith,Finance,WIN-015,185.10.0.105,USA,Success,Password
A007325,2026-03-20 01:00:09,u006,s.rao,Sales,WIN-039,10.10.0.87,India,Failure,SSO
A007326,2026-01-06 21:51:13,u005,r.verma,Engineering,WIN-005,10.10.0.129,India,Success,Password
A007327,2026-01-28 07:33:17,u004,m.sharma,HR,WIN-017,10.10.0.181,India,Success,MFA
A007328,2026-06-13 17:57:38,u009,k.mehta,Engineering,WIN-030,10.10.0.12,India,Success,SSO
A007329,2026-02-08 14:06:42,u011,svc_app,IT,WIN-012,10.10.0.141,India,Success,Password
A007330,2026-01-28 04:06:35,u009,k.mehta,Engineering,WIN-006,10.10.0.136,India,Success,SSO
A007331,2026-05-07 23:07:14,u012,d.patel,Operations,WIN-037,10.10.0.92,India,Success,MFA
A007332,2026-05-12 00:32:31,u008,n.gupta,Finance,WIN-021,10.10.0.32,India,Success,Password
A007333,2026-06-25 09:01:15,u003,a.kumar,Operations,WIN-029,10.10.0.150,India,Success,MFA
A007334,2026-02-17 09:54:24,u008,n.gupta,Finance,WIN-014,10.10.0.80,India,Success,SSO
A007335,2026-06-13 08:34:05,u004,m.sharma,HR,WIN-016,185.10.0.15,Singapore,Success,SSO
A007336,2026-04-08 20:11:52,u007,p.singh,Operations,WIN-011,185.10.0.8,USA,Success,SSO
A007337,2026-05-29 21:46:18,u006,s.rao,Sales,WIN-038,185.10.0.88,Singapore,Failure,Password
A007338,2026-02-15 14:36:11,u009,k.mehta,Engineering,WIN-007,10.10.0.6,India,Success,Password
A007339,2026-05-17 21:27:52,u007,p.singh,Operations,WIN-020,10.10.0.97,India,Success,SSO
A007340,2026-01-18 23:55:04,u011,svc_app,IT,WIN-003,185.10.0.18,Singapore,Success,SSO
A007341,2026-01-30 17:20:20,u005,r.verma,Engineering,WIN-005,10.10.0.8,India,Success,SSO
A007342,2026-01-17 22:35:09,u008,n.gupta,Finance,WIN-003,10.10.0.69,India,Success,MFA
A007343,2026-01-13 04:06:55,u007,p.singh,Operations,WIN-036,10.10.0.116,India,Success,SSO
A007344,2026-06-03 21:30:24,u011,svc_app,IT,WIN-013,10.10.0.18,India,Success,MFA
A007345,2026-04-21 06:28:31,u010,svc_backup,IT,WIN-037,10.10.0.4,India,Success,Password
A007346,2026-05-10 01:54:44,u003,a.kumar,Operations,WIN-002,10.10.0.166,India,Success,MFA
A007347,2026-05-09 23:49:23,u008,n.gupta,Finance,WIN-017,10.10.0.54,India,Success,MFA
A007348,2026-03-01 07:25:55,u003,a.kumar,Operations,WIN-007,10.10.0.94,India,Success,Password
A007349,2026-06-19 02:10:08,u001,admin.ops,IT,WIN-002,10.10.0.103,India,Success,Password
A007350,2026-01-13 17:53:05,u001,admin.ops,IT,WIN-019,10.10.0.33,India,Success,Password
A007351,2026-03-07 06:56:12,u006,s.rao,Sales,WIN-022,185.10.0.60,UAE,Success,MFA
A007352,2026-01-26 20:33:40,u001,admin.ops,IT,WIN-031,10.10.0.39,India,Failure,SSO
A007353,2026-05-13 05:30:09,u003,a.kumar,Operations,WIN-015,10.10.0.93,India,Success,MFA
A007354,2026-05-27 14:39:02,u012,d.patel,Operations,WIN-030,10.10.0.23,India,Success,MFA
A007355,2026-03-15 08:32:56,u002,j.smith,Finance,WIN-034,10.10.0.155,India,Success,SSO
A007356,2026-04-24 00:34:18,u009,k.mehta,Engineering,WIN-032,10.10.0.118,India,Success,MFA
A007357,2026-03-24 05:44:35,u008,n.gupta,Finance,WIN-029,185.10.0.112,Singapore,Success,Password
A007358,2026-04-08 02:38:23,u008,n.gupta,Finance,WIN-030,10.10.0.34,India,Success,Password
A007359,2026-04-28 18:21:42,u009,k.mehta,Engineering,WIN-006,10.10.0.148,India,Success,Password
A007360,2026-04-30 08:49:19,u008,n.gupta,Finance,WIN-011,10.10.0.131,India,Success,MFA
A007361,2026-02-13 15:45:32,u001,admin.ops,IT,WIN-018,10.10.0.152,India,Success,MFA
A007362,2026-03-03 23:02:40,u006,s.rao,Sales,WIN-033,10.10.0.132,India,Success,Password
A007363,2026-05-06 06:51:07,u012,d.patel,Operations,WIN-030,10.10.0.59,India,Success,MFA
A007364,2026-01-23 00:48:17,u009,k.mehta,Engineering,WIN-036,185.10.0.5,USA,Success,SSO
A007365,2026-05-08 15:20:09,u007,p.singh,Operations,WIN-020,10.10.0.12,India,Success,Password
A007366,2026-05-02 15:08:08,u011,svc_app,IT,WIN-007,10.10.0.126,India,Success,MFA
A007367,2026-04-10 00:45:59,u006,s.rao,Sales,WIN-040,10.10.0.147,India,Success,Password
A007368,2026-05-29 23:33:26,u009,k.mehta,Engineering,WIN-021,10.10.0.102,India,Success,SSO
A007369,2026-01-28 05:25:18,u001,admin.ops,IT,WIN-024,185.10.0.107,UK,Success,SSO
A007370,2026-02-07 03:07:09,u004,m.sharma,HR,WIN-038,10.10.0.22,India,Success,SSO
A007371,2026-04-20 10:17:25,u006,s.rao,Sales,WIN-017,10.10.0.107,India,Success,Password
A007372,2026-04-11 07:21:14,u006,s.rao,Sales,WIN-027,185.10.0.3,Germany,Success,Password
A007373,2026-05-24 11:26:15,u008,n.gupta,Finance,WIN-005,10.10.0.52,India,Success,MFA
A007374,2026-04-19 12:45:56,u011,svc_app,IT,WIN-018,10.10.0.177,India,Success,MFA
A007375,2026-03-11 17:15:14,u011,svc_app,IT,WIN-023,10.10.0.195,India,Success,Password
A007376,2026-05-11 19:59:39,u006,s.rao,Sales,WIN-018,10.10.0.196,India,Failure,Password
A007377,2026-03-29 09:58:13,u009,k.mehta,Engineering,WIN-038,10.10.0.118,India,Success,MFA
A007378,2026-05-16 15:26:57,u009,k.mehta,Engineering,WIN-034,10.10.0.152,India,Success,Password
A007379,2026-05-06 02:51:46,u012,d.patel,Operations,WIN-009,185.10.0.104,Singapore,Success,Password
A007380,2026-05-24 17:53:42,u001,admin.ops,IT,WIN-030,10.10.0.175,India,Success,SSO
A007381,2026-01-02 18:38:12,u005,r.verma,Engineering,WIN-002,10.10.0.160,India,Success,MFA
A007382,2026-04-07 00:29:24,u002,j.smith,Finance,WIN-008,10.10.0.77,India,Success,MFA
A007383,2026-01-21 12:21:53,u012,d.patel,Operations,WIN-029,10.10.0.127,India,Success,SSO
A007384,2026-05-15 12:55:03,u001,admin.ops,IT,WIN-018,10.10.0.7,India,Success,SSO
A007385,2026-03-02 07:37:05,u009,k.mehta,Engineering,WIN-028,10.10.0.22,India,Success,SSO
A007386,2026-03-23 06:03:53,u005,r.verma,Engineering,WIN-018,10.10.0.112,India,Success,Password
A007387,2026-05-30 10:33:13,u005,r.verma,Engineering,WIN-020,10.10.0.129,India,Success,Password
A007388,2026-05-16 02:12:58,u005,r.verma,Engineering,WIN-037,10.10.0.122,India,Success,Password
A007389,2026-01-23 07:50:50,u001,admin.ops,IT,WIN-008,10.10.0.121,India,Success,Password
A007390,2026-02-14 20:12:50,u004,m.sharma,HR,WIN-011,10.10.0.200,India,Success,Password
A007391,2026-05-15 13:19:32,u005,r.verma,Engineering,WIN-019,10.10.0.195,India,Success,Password
A007392,2026-04-01 00:26:35,u004,m.sharma,HR,WIN-009,10.10.0.98,India,Failure,SSO
A007393,2026-03-24 03:59:48,u009,k.mehta,Engineering,WIN-037,185.10.0.113,USA,Success,SSO
A007394,2026-06-23 05:41:01,u005,r.verma,Engineering,WIN-039,10.10.0.175,India,Success,Password
A007395,2026-05-27 13:26:56,u004,m.sharma,HR,WIN-004,10.10.0.60,India,Success,SSO
A007396,2026-01-20 15:09:50,u008,n.gupta,Finance,WIN-029,10.10.0.191,India,Failure,SSO
A007397,2026-04-25 13:05:02,u010,svc_backup,IT,WIN-010,10.10.0.148,India,Success,Password
A007398,2026-02-25 01:48:38,u008,n.gupta,Finance,WIN-002,10.10.0.137,India,Success,Password
A007399,2026-01-21 10:39:00,u011,svc_app,IT,WIN-013,10.10.0.132,India,Success,MFA
A007400,2026-05-30 02:13:30,u005,r.verma,Engineering,WIN-016,10.10.0.23,India,Success,MFA
A007401,2026-06-29 02:21:16,u006,s.rao,Sales,WIN-025,10.10.0.26,India,Failure,SSO
A007402,2026-06-02 20:20:44,u002,j.smith,Finance,WIN-011,10.10.0.154,India,Success,Password
A007403,2026-06-24 06:49:26,u008,n.gupta,Finance,WIN-004,10.10.0.71,India,Success,Password
A007404,2026-06-25 10:44:51,u008,n.gupta,Finance,WIN-018,10.10.0.41,India,Success,MFA
A007405,2026-06-22 11:46:31,u007,p.singh,Operations,WIN-031,10.10.0.178,India,Success,MFA
A007406,2026-02-10 18:36:02,u007,p.singh,Operations,WIN-009,10.10.0.168,India,Success,SSO
A007407,2026-01-31 01:35:13,u004,m.sharma,HR,WIN-008,10.10.0.88,India,Success,MFA
A007408,2026-01-22 05:00:19,u011,svc_app,IT,WIN-005,10.10.0.8,India,Success,SSO
A007409,2026-01-27 16:50:12,u001,admin.ops,IT,WIN-025,10.10.0.28,India,Success,Password
A007410,2026-05-24 02:41:38,u007,p.singh,Operations,WIN-038,10.10.0.10,India,Success,MFA
A007411,2026-06-19 03:49:18,u003,a.kumar,Operations,WIN-012,10.10.0.174,India,Success,MFA
A007412,2026-02-21 09:57:23,u003,a.kumar,Operations,WIN-028,10.10.0.114,India,Success,SSO
A007413,2026-02-17 10:43:32,u012,d.patel,Operations,WIN-024,10.10.0.145,India,Success,MFA
A007414,2026-05-11 01:22:35,u003,a.kumar,Operations,WIN-021,10.10.0.32,India,Success,Password
A007415,2026-06-11 15:49:15,u007,p.singh,Operations,WIN-007,185.10.0.42,UAE,Success,SSO
A007416,2026-05-19 22:06:41,u010,svc_backup,IT,WIN-020,10.10.0.38,India,Success,MFA
A007417,2026-06-03 19:28:56,u012,d.patel,Operations,WIN-006,10.10.0.86,India,Success,MFA
A007418,2026-02-10 17:03:33,u008,n.gupta,Finance,WIN-021,10.10.0.41,India,Success,MFA
A007419,2026-04-13 21:49:43,u003,a.kumar,Operations,WIN-040,10.10.0.138,India,Success,Password
A007420,2026-02-22 08:56:48,u010,svc_backup,IT,WIN-038,10.10.0.170,India,Success,MFA
A007421,2026-01-07 02:19:55,u003,a.kumar,Operations,WIN-013,10.10.0.90,India,Success,SSO
A007422,2026-03-13 22:22:00,u010,svc_backup,IT,WIN-015,10.10.0.132,India,Success,Password
A007423,2026-05-15 16:42:38,u004,m.sharma,HR,WIN-022,10.10.0.45,India,Success,SSO
A007424,2026-04-11 13:27:23,u001,admin.ops,IT,WIN-022,10.10.0.128,India,Success,MFA
A007425,2026-01-09 20:22:36,u008,n.gupta,Finance,WIN-033,10.10.0.177,India,Success,SSO
A007426,2026-06-09 11:26:19,u008,n.gupta,Finance,WIN-014,10.10.0.77,India,Success,Password
A007427,2026-03-11 12:59:59,u003,a.kumar,Operations,WIN-018,10.10.0.123,India,Success,MFA
A007428,2026-04-05 21:18:23,u008,n.gupta,Finance,WIN-017,10.10.0.72,India,Success,SSO
A007429,2026-03-17 19:56:50,u005,r.verma,Engineering,WIN-038,10.10.0.80,India,Success,MFA
A007430,2026-02-24 19:40:04,u001,admin.ops,IT,WIN-004,10.10.0.100,India,Success,SSO
A007431,2026-04-14 07:38:19,u009,k.mehta,Engineering,WIN-009,10.10.0.141,India,Success,MFA
A007432,2026-01-25 10:45:51,u012,d.patel,Operations,WIN-030,10.10.0.95,India,Success,Password
A007433,2026-04-07 11:26:16,u008,n.gupta,Finance,WIN-038,10.10.0.145,India,Success,MFA
A007434,2026-06-25 09:16:27,u011,svc_app,IT,WIN-019,10.10.0.99,India,Success,Password
A007435,2026-04-24 04:05:22,u002,j.smith,Finance,WIN-009,10.10.0.67,India,Failure,Password
A007436,2026-04-01 20:03:08,u003,a.kumar,Operations,WIN-024,10.10.0.92,India,Success,SSO
A007437,2026-02-08 11:17:06,u010,svc_backup,IT,WIN-028,10.10.0.195,India,Success,MFA
A007438,2026-01-12 17:42:05,u010,svc_backup,IT,WIN-040,10.10.0.58,India,Success,Password
A007439,2026-06-13 13:54:08,u011,svc_app,IT,WIN-017,10.10.0.114,India,Success,SSO
A007440,2026-01-28 19:56:16,u007,p.singh,Operations,WIN-009,10.10.0.28,India,Success,SSO
A007441,2026-04-03 14:37:38,u005,r.verma,Engineering,WIN-013,10.10.0.102,India,Success,Password
A007442,2026-02-12 06:07:13,u003,a.kumar,Operations,WIN-024,10.10.0.61,India,Failure,SSO
A007443,2026-05-13 02:52:55,u012,d.patel,Operations,WIN-038,10.10.0.174,India,Success,SSO
A007444,2026-04-27 00:29:23,u009,k.mehta,Engineering,WIN-034,10.10.0.70,India,Success,Password
A007445,2026-03-31 07:25:31,u009,k.mehta,Engineering,WIN-037,10.10.0.177,India,Success,Password
A007446,2026-03-24 23:44:02,u002,j.smith,Finance,WIN-032,10.10.0.69,India,Success,SSO
A007447,2026-03-22 10:01:47,u012,d.patel,Operations,WIN-017,10.10.0.80,India,Success,SSO
A007448,2026-05-16 15:56:29,u012,d.patel,Operations,WIN-023,10.10.0.92,India,Success,MFA
A007449,2026-05-23 08:14:30,u009,k.mehta,Engineering,WIN-008,10.10.0.187,India,Success,Password
A007450,2026-05-21 21:45:50,u002,j.smith,Finance,WIN-032,10.10.0.75,India,Success,SSO
A007451,2026-05-22 08:10:03,u011,svc_app,IT,WIN-010,10.10.0.29,India,Success,SSO
