event_id,timestamp,user_id,user,host,process,parent_process,command_line,severity
E006660,2026-05-05 22:34:29,u011,svc_app,WIN-028,outlook.exe,svchost.exe,outlook.exe,Low
E006661,2026-06-14 21:53:17,u003,a.kumar,WIN-027,winword.exe,outlook.exe,winword.exe,Low
E006662,2026-05-09 17:26:54,u007,p.singh,WIN-036,chrome.exe,winword.exe,chrome.exe,Low
E006663,2026-03-13 11:11:42,u012,d.patel,WIN-007,chrome.exe,winword.exe,chrome.exe,Low
E006664,2026-02-03 07:43:24,u009,k.mehta,WIN-022,excel.exe,outlook.exe,excel.exe,Low
E006665,2026-06-09 18:58:30,u008,n.gupta,WIN-024,python.exe,outlook.exe,python.exe,Low
E006666,2026-05-03 12:04:55,u001,admin.ops,WIN-018,svchost.exe,services.exe,svchost.exe,Low
E006667,2026-03-09 11:28:37,u003,a.kumar,WIN-028,chrome.exe,services.exe,chrome.exe,Low
E006668,2026-02-07 17:30:58,u004,m.sharma,WIN-021,explorer.exe,services.exe,explorer.exe,Low
E006669,2026-06-13 20:12:07,u007,p.singh,WIN-011,svchost.exe,explorer.exe,svchost.exe,Low
E006670,2026-03-15 21:35:47,u008,n.gupta,WIN-024,svchost.exe,outlook.exe,svchost.exe,Low
E006671,2026-05-03 07:14:59,u005,r.verma,WIN-025,explorer.exe,explorer.exe,explorer.exe,Low
E006672,2026-02-10 11:46:08,u004,m.sharma,WIN-008,python.exe,explorer.exe,python.exe,Low
E006673,2026-05-31 03:19:54,u002,j.smith,WIN-025,winword.exe,winword.exe,winword.exe,Low
E006674,2026-04-25 22:17:51,u007,p.singh,WIN-037,cmd.exe,winword.exe,cmd.exe,Low
E006675,2026-05-10 16:24:32,u007,p.singh,WIN-017,python.exe,winword.exe,python.exe,Low
E006676,2026-06-08 11:15:43,u010,svc_backup,WIN-006,chrome.exe,services.exe,chrome.exe,Low
E006677,2026-03-10 11:03:42,u002,j.smith,WIN-001,cmd.exe,winword.exe,cmd.exe,Low
E006678,2026-02-14 22:15:22,u003,a.kumar,WIN-023,powershell.exe,services.exe,powershell.exe -EncodedCommand NORMAL_SAMPLE,Medium
E006679,2026-02-17 15:44:10,u003,a.kumar,WIN-022,python.exe,outlook.exe,python.exe,Low
E006680,2026-03-13 02:02:08,u006,s.rao,WIN-005,svchost.exe,explorer.exe,svchost.exe,Low
E006681,2026-01-02 06:29:37,u012,d.patel,WIN-035,powershell.exe,outlook.exe,powershell.exe -Command Get-Service,Medium
E006682,2026-02-10 18:04:20,u003,a.kumar,WIN-037,winword.exe,services.exe,winword.exe,Low
E006683,2026-06-11 00:15:13,u006,s.rao,WIN-005,chrome.exe,svchost.exe,chrome.exe,Low
E006684,2026-05-04 21:01:57,u012,d.patel,WIN-028,winword.exe,explorer.exe,winword.exe,Low
E006685,2026-06-08 16:35:35,u003,a.kumar,WIN-005,explorer.exe,explorer.exe,explorer.exe,Low
E006686,2026-04-21 03:34:51,u007,p.singh,WIN-030,winword.exe,services.exe,winword.exe,Low
E006687,2026-01-30 19:14:09,u004,m.sharma,WIN-002,powershell.exe,svchost.exe,powershell.exe -EncodedCommand NORMAL_SAMPLE,Medium
E006688,2026-02-27 12:38:36,u001,admin.ops,WIN-035,python.exe,winword.exe,python.exe,Low
E006689,2026-04-30 23:22:26,u008,n.gupta,WIN-029,powershell.exe,winword.exe,powershell.exe -EncodedCommand NORMAL_SAMPLE,Medium
E006690,2026-04-06 05:40:02,u011,svc_app,WIN-001,python.exe,winword.exe,python.exe,Low
E006691,2026-01-23 03:43:06,u004,m.sharma,WIN-008,winword.exe,svchost.exe,winword.exe,Low
E006692,2026-06-11 14:18:58,u002,j.smith,WIN-036,svchost.exe,services.exe,svchost.exe,Low
E006693,2026-05-28 20:29:51,u007,p.singh,WIN-025,python.exe,svchost.exe,python.exe,Low
E006694,2026-03-10 13:30:35,u011,svc_app,WIN-023,winword.exe,outlook.exe,winword.exe,Low
E006695,2026-04-26 21:14:49,u011,svc_app,WIN-037,excel.exe,explorer.exe,excel.exe,Low
E006696,2026-01-26 20:31:31,u004,m.sharma,WIN-035,winword.exe,outlook.exe,winword.exe,Low
E006697,2026-02-16 20:53:54,u008,n.gupta,WIN-009,explorer.exe,explorer.exe,explorer.exe,Low
E006698,2026-06-24 12:52:09,u009,k.mehta,WIN-019,cmd.exe,svchost.exe,cmd.exe,Low
E006699,2026-03-15 06:04:49,u004,m.sharma,WIN-037,powershell.exe,outlook.exe,powershell.exe -Command Get-Service,Medium
E006700,2026-06-21 06:48:53,u003,a.kumar,WIN-037,teams.exe,winword.exe,teams.exe,Low
E006701,2026-03-10 01:35:15,u009,k.mehta,WIN-026,winword.exe,winword.exe,winword.exe,Low
E006702,2026-03-15 16:55:03,u009,k.mehta,WIN-029,python.exe,winword.exe,python.exe,Low
E006703,2026-02-27 13:33:25,u010,svc_backup,WIN-026,cmd.exe,outlook.exe,cmd.exe,Low
E006704,2026-05-19 03:56:55,u008,n.gupta,WIN-028,cmd.exe,outlook.exe,cmd.exe,Low
E006705,2026-06-27 02:11:59,u012,d.patel,WIN-034,outlook.exe,outlook.exe,outlook.exe,Low
E006706,2026-01-15 20:39:37,u010,svc_backup,WIN-028,outlook.exe,services.exe,outlook.exe,Low
E006707,2026-01-31 09:44:54,u005,r.verma,WIN-016,teams.exe,outlook.exe,teams.exe,Low
E006708,2026-02-17 07:56:39,u006,s.rao,WIN-003,chrome.exe,outlook.exe,chrome.exe,Low
E006709,2026-02-25 12:17:04,u005,r.verma,WIN-039,winword.exe,services.exe,winword.exe,Low
E006710,2026-02-26 06:33:30,u002,j.smith,WIN-032,powershell.exe,winword.exe,powershell.exe Get-Process,Medium
E006711,2026-04-27 22:18:03,u012,d.patel,WIN-029,winword.exe,winword.exe,winword.exe,Low
E006712,2026-02-07 10:28:18,u001,admin.ops,WIN-012,cmd.exe,explorer.exe,cmd.exe,Low
E006713,2026-02-07 07:02:48,u006,s.rao,WIN-035,winword.exe,winword.exe,winword.exe,Low
E006714,2026-01-24 23:04:42,u010,svc_backup,WIN-017,outlook.exe,explorer.exe,outlook.exe,Low
E006715,2026-05-11 11:16:53,u002,j.smith,WIN-020,excel.exe,svchost.exe,excel.exe,Low
E006716,2026-02-11 20:17:33,u003,a.kumar,WIN-012,teams.exe,svchost.exe,teams.exe,Low
E006717,2026-01-23 22:53:42,u002,j.smith,WIN-033,explorer.exe,winword.exe,explorer.exe,Low
E006718,2026-05-20 23:01:22,u004,m.sharma,WIN-018,svchost.exe,winword.exe,svchost.exe,Low
E006719,2026-02-07 18:19:19,u010,svc_backup,WIN-016,winword.exe,outlook.exe,winword.exe,Low
E006720,2026-06-19 11:53:00,u009,k.mehta,WIN-038,teams.exe,explorer.exe,teams.exe,Low
E006721,2026-02-19 16:48:21,u004,m.sharma,WIN-029,svchost.exe,winword.exe,svchost.exe,Low
E006722,2026-03-27 21:03:50,u010,svc_backup,WIN-006,teams.exe,explorer.exe,teams.exe,Low
E006723,2026-06-19 14:51:43,u002,j.smith,WIN-003,chrome.exe,explorer.exe,chrome.exe,Low
E006724,2026-06-04 14:08:46,u012,d.patel,WIN-022,teams.exe,outlook.exe,teams.exe,Low
E006725,2026-05-17 00:51:07,u009,k.mehta,WIN-034,powershell.exe,winword.exe,powershell.exe -Command Get-Service,Medium
E006726,2026-06-04 04:18:56,u010,svc_backup,WIN-027,explorer.exe,svchost.exe,explorer.exe,Low
E006727,2026-03-19 00:44:14,u010,svc_backup,WIN-002,winword.exe,svchost.exe,winword.exe,Low
E006728,2026-06-21 02:43:40,u006,s.rao,WIN-034,excel.exe,svchost.exe,excel.exe,Low
E006729,2026-06-15 06:39:39,u007,p.singh,WIN-005,teams.exe,explorer.exe,teams.exe,Low
E006730,2026-06-30 02:32:43,u006,s.rao,WIN-019,winword.exe,services.exe,winword.exe,Low
E006731,2026-05-18 00:29:32,u003,a.kumar,WIN-039,svchost.exe,services.exe,svchost.exe,Low
E006732,2026-05-28 03:23:09,u006,s.rao,WIN-034,teams.exe,outlook.exe,teams.exe,Low
E006733,2026-04-03 01:32:45,u007,p.singh,WIN-003,excel.exe,svchost.exe,excel.exe,Low
E006734,2026-05-03 13:14:43,u010,svc_backup,WIN-035,svchost.exe,winword.exe,svchost.exe,Low
E006735,2026-06-25 07:37:34,u005,r.verma,WIN-024,python.exe,winword.exe,python.exe,Low
E006736,2026-05-13 15:00:47,u005,r.verma,WIN-025,teams.exe,services.exe,teams.exe,Low
E006737,2026-02-17 17:45:21,u004,m.sharma,WIN-025,teams.exe,services.exe,teams.exe,Low
E006738,2026-04-08 18:53:44,u006,s.rao,WIN-001,outlook.exe,explorer.exe,outlook.exe,Low
E006739,2026-06-06 16:09:34,u001,admin.ops,WIN-021,explorer.exe,outlook.exe,explorer.exe,Low
E006740,2026-04-02 11:59:35,u005,r.verma,WIN-005,powershell.exe,explorer.exe,powershell.exe -EncodedCommand NORMAL_SAMPLE,Medium
E006741,2026-04-20 11:49:05,u002,j.smith,WIN-006,excel.exe,svchost.exe,excel.exe,Low
E006742,2026-05-13 00:21:39,u003,a.kumar,WIN-014,teams.exe,outlook.exe,teams.exe,Low
E006743,2026-01-10 19:25:35,u007,p.singh,WIN-011,outlook.exe,svchost.exe,outlook.exe,Low
E006744,2026-02-12 06:25:35,u004,m.sharma,WIN-022,python.exe,winword.exe,python.exe,Low
E006745,2026-01-24 16:39:30,u008,n.gupta,WIN-005,cmd.exe,services.exe,cmd.exe,Low
E006746,2026-06-01 19:56:38,u007,p.singh,WIN-014,python.exe,svchost.exe,python.exe,Low
E006747,2026-02-22 19:07:08,u010,svc_backup,WIN-010,cmd.exe,services.exe,cmd.exe,Low
E006748,2026-01-31 03:30:37,u002,j.smith,WIN-001,powershell.exe,explorer.exe,powershell.exe -Command Get-Service,Medium
E006749,2026-04-14 06:48:12,u011,svc_app,WIN-017,svchost.exe,services.exe,svchost.exe,Low
E006750,2026-01-04 15:09:58,u011,svc_app,WIN-026,excel.exe,explorer.exe,excel.exe,Low
E006751,2026-06-19 00:46:19,u012,d.patel,WIN-003,powershell.exe,explorer.exe,powershell.exe Get-Process,Medium
E006752,2026-03-12 20:53:28,u003,a.kumar,WIN-037,excel.exe,explorer.exe,excel.exe,Low
E006753,2026-05-07 22:50:41,u008,n.gupta,WIN-029,teams.exe,outlook.exe,teams.exe,Low
E006754,2026-04-19 13:39:12,u008,n.gupta,WIN-021,svchost.exe,services.exe,svchost.exe,Low
E006755,2026-02-22 03:27:11,u007,p.singh,WIN-030,excel.exe,explorer.exe,excel.exe,Low
E006756,2026-03-01 13:04:24,u012,d.patel,WIN-029,python.exe,svchost.exe,python.exe,Low
E006757,2026-01-02 09:11:59,u010,svc_backup,WIN-034,svchost.exe,winword.exe,svchost.exe,Low
E006758,2026-05-25 03:11:36,u009,k.mehta,WIN-037,explorer.exe,explorer.exe,explorer.exe,Low
E006759,2026-05-08 19:48:55,u011,svc_app,WIN-039,excel.exe,services.exe,excel.exe,Low
E006760,2026-01-04 17:22:51,u005,r.verma,WIN-031,winword.exe,outlook.exe,winword.exe,Low
E006761,2026-03-31 00:01:34,u005,r.verma,WIN-024,teams.exe,explorer.exe,teams.exe,Low
E006762,2026-05-05 07:37:23,u004,m.sharma,WIN-016,cmd.exe,outlook.exe,cmd.exe,Low
E006763,2026-05-20 05:53:05,u008,n.gupta,WIN-015,excel.exe,services.exe,excel.exe,Low
E006764,2026-02-05 19:39:22,u008,n.gupta,WIN-017,excel.exe,outlook.exe,excel.exe,Low
E006765,2026-03-26 13:09:00,u002,j.smith,WIN-012,chrome.exe,explorer.exe,chrome.exe,Low
E006766,2026-02-10 14:50:05,u003,a.kumar,WIN-004,python.exe,outlook.exe,python.exe,Low
E006767,2026-03-01 19:57:49,u007,p.singh,WIN-030,teams.exe,svchost.exe,teams.exe,Low
E006768,2026-03-09 14:57:53,u001,admin.ops,WIN-004,explorer.exe,svchost.exe,explorer.exe,Low
E006769,2026-04-11 01:03:27,u001,admin.ops,WIN-014,svchost.exe,outlook.exe,svchost.exe,Low
E006770,2026-03-05 09:59:16,u005,r.verma,WIN-040,outlook.exe,winword.exe,outlook.exe,Low
E006771,2026-02-25 22:14:14,u003,a.kumar,WIN-021,winword.exe,winword.exe,winword.exe,Low
E006772,2026-06-10 05:16:02,u004,m.sharma,WIN-028,chrome.exe,explorer.exe,chrome.exe,Low
E006773,2026-02-06 19:39:35,u006,s.rao,WIN-034,svchost.exe,winword.exe,svchost.exe,Low
E006774,2026-05-16 10:01:40,u004,m.sharma,WIN-004,winword.exe,explorer.exe,winword.exe,Low
E006775,2026-02-20 14:51:59,u002,j.smith,WIN-024,chrome.exe,explorer.exe,chrome.exe,Low
E006776,2026-06-28 09:30:25,u003,a.kumar,WIN-020,outlook.exe,services.exe,outlook.exe,Low
E006777,2026-03-13 19:19:24,u001,admin.ops,WIN-022,winword.exe,svchost.exe,winword.exe,Low
E006778,2026-01-24 20:09:43,u002,j.smith,WIN-038,outlook.exe,services.exe,outlook.exe,Low
E006779,2026-03-16 22:14:24,u001,admin.ops,WIN-033,outlook.exe,services.exe,outlook.exe,Low
E006780,2026-03-16 11:54:17,u003,a.kumar,WIN-031,svchost.exe,explorer.exe,svchost.exe,Low
E006781,2026-01-18 02:26:48,u007,p.singh,WIN-027,excel.exe,services.exe,excel.exe,Low
E006782,2026-04-11 09:58:01,u011,svc_app,WIN-011,explorer.exe,outlook.exe,explorer.exe,Low
E006783,2026-05-24 17:08:24,u011,svc_app,WIN-014,chrome.exe,outlook.exe,chrome.exe,Low
E006784,2026-03-11 19:04:45,u006,s.rao,WIN-010,teams.exe,outlook.exe,teams.exe,Low
E006785,2026-01-10 17:07:06,u006,s.rao,WIN-036,powershell.exe,explorer.exe,powershell.exe -Command Get-Service,Medium
E006786,2026-04-06 23:56:28,u004,m.sharma,WIN-031,svchost.exe,explorer.exe,svchost.exe,Low
E006787,2026-03-31 15:26:09,u011,svc_app,WIN-028,chrome.exe,services.exe,chrome.exe,Low
E006788,2026-06-04 20:46:27,u011,svc_app,WIN-028,powershell.exe,svchost.exe,powershell.exe Get-Process,Medium
E006789,2026-01-24 10:22:21,u002,j.smith,WIN-035,chrome.exe,services.exe,chrome.exe,Low
E006790,2026-01-08 13:58:58,u006,s.rao,WIN-034,chrome.exe,services.exe,chrome.exe,Low
E006791,2026-02-12 09:25:27,u010,svc_backup,WIN-012,svchost.exe,outlook.exe,svchost.exe,Low
E006792,2026-05-20 12:23:05,u007,p.singh,WIN-002,svchost.exe,outlook.exe,svchost.exe,Low
E006793,2026-05-31 13:49:02,u007,p.singh,WIN-033,explorer.exe,outlook.exe,explorer.exe,Low
E006794,2026-03-06 21:51:11,u010,svc_backup,WIN-008,teams.exe,svchost.exe,teams.exe,Low
E006795,2026-04-16 17:02:40,u006,s.rao,WIN-015,python.exe,svchost.exe,python.exe,Low
E006796,2026-02-05 11:50:39,u004,m.sharma,WIN-014,excel.exe,winword.exe,excel.exe,Low
E006797,2026-05-27 07:22:35,u002,j.smith,WIN-026,powershell.exe,services.exe,powershell.exe -EncodedCommand NORMAL_SAMPLE,Medium
E006798,2026-04-01 17:52:48,u006,s.rao,WIN-005,svchost.exe,winword.exe,svchost.exe,Low
E006799,2026-01-25 11:29:46,u002,j.smith,WIN-003,outlook.exe,services.exe,outlook.exe,Low
E006800,2026-05-01 13:26:53,u006,s.rao,WIN-016,teams.exe,outlook.exe,teams.exe,Low
E006801,2026-06-01 08:26:32,u009,k.mehta,WIN-025,powershell.exe,services.exe,powershell.exe Get-Process,Medium
E006802,2026-02-02 23:22:27,u012,d.patel,WIN-040,chrome.exe,svchost.exe,chrome.exe,Low
E006803,2026-02-20 20:00:39,u003,a.kumar,WIN-039,outlook.exe,services.exe,outlook.exe,Low
E006804,2026-02-19 18:00:40,u011,svc_app,WIN-034,explorer.exe,outlook.exe,explorer.exe,Low
E006805,2026-01-04 19:24:01,u005,r.verma,WIN-003,winword.exe,outlook.exe,winword.exe,Low
E006806,2026-06-04 01:03:23,u012,d.patel,WIN-033,powershell.exe,outlook.exe,powershell.exe Get-Process,Medium
E006807,2026-06-10 08:38:31,u007,p.singh,WIN-002,chrome.exe,svchost.exe,chrome.exe,Low
E006808,2026-01-28 17:44:21,u004,m.sharma,WIN-031,svchost.exe,services.exe,svchost.exe,Low
E006809,2026-05-15 20:14:57,u004,m.sharma,WIN-008,chrome.exe,explorer.exe,chrome.exe,Low
E006810,2026-05-28 03:06:13,u003,a.kumar,WIN-024,excel.exe,svchost.exe,excel.exe,Low
E006811,2026-06-21 12:49:21,u002,j.smith,WIN-032,powershell.exe,services.exe,powershell.exe -Command Get-Service,Medium
E006812,2026-04-24 12:47:44,u007,p.singh,WIN-014,explorer.exe,services.exe,explorer.exe,Low
E006813,2026-05-22 09:46:31,u004,m.sharma,WIN-025,svchost.exe,outlook.exe,svchost.exe,Low
E006814,2026-04-25 05:18:31,u006,s.rao,WIN-009,explorer.exe,services.exe,explorer.exe,Low
E006815,2026-06-13 16:50:04,u005,r.verma,WIN-040,python.exe,services.exe,python.exe,Low
E006816,2026-03-20 17:57:05,u008,n.gupta,WIN-012,teams.exe,outlook.exe,teams.exe,Low
E006817,2026-04-13 15:50:54,u007,p.singh,WIN-038,cmd.exe,winword.exe,cmd.exe,Low
E006818,2026-05-02 22:10:09,u003,a.kumar,WIN-023,explorer.exe,svchost.exe,explorer.exe,Low
E006819,2026-05-03 21:27:15,u005,r.verma,WIN-012,winword.exe,winword.exe,winword.exe,Low
E006820,2026-05-01 23:37:24,u003,a.kumar,WIN-018,teams.exe,explorer.exe,teams.exe,Low
E006821,2026-04-12 14:17:46,u003,a.kumar,WIN-008,outlook.exe,explorer.exe,outlook.exe,Low
E006822,2026-05-08 08:18:11,u004,m.sharma,WIN-007,cmd.exe,svchost.exe,cmd.exe,Low
E006823,2026-05-03 11:44:38,u008,n.gupta,WIN-001,teams.exe,svchost.exe,teams.exe,Low
E006824,2026-02-05 09:08:00,u001,admin.ops,WIN-015,excel.exe,svchost.exe,excel.exe,Low
E006825,2026-02-02 10:02:39,u001,admin.ops,WIN-035,outlook.exe,winword.exe,outlook.exe,Low
E006826,2026-02-17 08:27:56,u002,j.smith,WIN-010,cmd.exe,svchost.exe,cmd.exe,Low
E006827,2026-06-19 17:16:20,u001,admin.ops,WIN-034,explorer.exe,svchost.exe,explorer.exe,Low
E006828,2026-01-21 13:27:08,u001,admin.ops,WIN-033,cmd.exe,winword.exe,cmd.exe,Low
E006829,2026-02-18 02:07:55,u012,d.patel,WIN-027,winword.exe,services.exe,winword.exe,Low
E006830,2026-01-02 03:09:43,u001,admin.ops,WIN-030,teams.exe,services.exe,teams.exe,Low
E006831,2026-04-01 21:52:31,u004,m.sharma,WIN-019,python.exe,services.exe,python.exe,Low
E006832,2026-05-12 14:03:18,u002,j.smith,WIN-008,outlook.exe,services.exe,outlook.exe,Low
E006833,2026-06-17 06:29:43,u001,admin.ops,WIN-010,excel.exe,explorer.exe,excel.exe,Low
E006834,2026-03-06 10:54:49,u001,admin.ops,WIN-029,powershell.exe,services.exe,powershell.exe Get-Process,Medium
E006835,2026-04-12 01:31:23,u002,j.smith,WIN-013,chrome.exe,svchost.exe,chrome.exe,Low
E006836,2026-04-10 16:19:09,u001,admin.ops,WIN-029,explorer.exe,winword.exe,explorer.exe,Low
E006837,2026-01-26 05:07:48,u012,d.patel,WIN-017,excel.exe,services.exe,excel.exe,Low
E006838,2026-04-22 11:57:08,u006,s.rao,WIN-011,svchost.exe,explorer.exe,svchost.exe,Low
E006839,2026-03-25 11:09:57,u012,d.patel,WIN-029,winword.exe,explorer.exe,winword.exe,Low
E006840,2026-02-03 07:36:15,u007,p.singh,WIN-038,outlook.exe,winword.exe,outlook.exe,Low
E006841,2026-05-08 15:10:51,u009,k.mehta,WIN-026,winword.exe,services.exe,winword.exe,Low
E006842,2026-02-17 16:09:03,u008,n.gupta,WIN-022,explorer.exe,explorer.exe,explorer.exe,Low
E006843,2026-06-18 04:18:00,u003,a.kumar,WIN-018,svchost.exe,services.exe,svchost.exe,Low
E006844,2026-05-18 20:20:57,u005,r.verma,WIN-039,outlook.exe,svchost.exe,outlook.exe,Low
E006845,2026-02-16 03:14:04,u012,d.patel,WIN-018,python.exe,winword.exe,python.exe,Low
E006846,2026-06-27 20:16:01,u009,k.mehta,WIN-020,python.exe,winword.exe,python.exe,Low
E006847,2026-04-18 16:42:02,u001,admin.ops,WIN-035,winword.exe,services.exe,winword.exe,Low
E006848,2026-02-09 19:03:32,u009,k.mehta,WIN-032,teams.exe,outlook.exe,teams.exe,Low
E006849,2026-01-12 14:15:11,u005,r.verma,WIN-029,teams.exe,explorer.exe,teams.exe,Low
E006850,2026-06-20 12:22:49,u008,n.gupta,WIN-034,svchost.exe,explorer.exe,svchost.exe,Low
E006851,2026-04-21 03:56:29,u007,p.singh,WIN-012,winword.exe,services.exe,winword.exe,Low
E006852,2026-04-21 03:36:41,u008,n.gupta,WIN-035,powershell.exe,explorer.exe,powershell.exe -Command Get-Service,Medium
E006853,2026-05-04 13:23:53,u011,svc_app,WIN-026,chrome.exe,svchost.exe,chrome.exe,Low
E006854,2026-05-12 10:01:00,u001,admin.ops,WIN-036,teams.exe,services.exe,teams.exe,Low
E006855,2026-04-29 03:26:16,u005,r.verma,WIN-005,outlook.exe,svchost.exe,outlook.exe,Low
E006856,2026-04-14 04:14:15,u002,j.smith,WIN-026,explorer.exe,outlook.exe,explorer.exe,Low
E006857,2026-05-21 15:09:51,u012,d.patel,WIN-003,svchost.exe,outlook.exe,svchost.exe,Low
E006858,2026-04-08 16:08:23,u004,m.sharma,WIN-037,outlook.exe,outlook.exe,outlook.exe,Low
E006859,2026-05-01 19:17:59,u002,j.smith,WIN-020,svchost.exe,winword.exe,svchost.exe,Low
E006860,2026-06-04 01:29:33,u001,admin.ops,WIN-018,chrome.exe,svchost.exe,chrome.exe,Low
E006861,2026-02-28 22:40:57,u003,a.kumar,WIN-025,excel.exe,svchost.exe,excel.exe,Low
E006862,2026-01-09 10:48:52,u005,r.verma,WIN-004,powershell.exe,explorer.exe,powershell.exe Get-Process,Medium
E006863,2026-01-29 02:18:49,u012,d.patel,WIN-009,python.exe,winword.exe,python.exe,Low
E006864,2026-01-14 22:01:19,u011,svc_app,WIN-040,svchost.exe,svchost.exe,svchost.exe,Low
E006865,2026-05-29 19:04:13,u008,n.gupta,WIN-014,outlook.exe,outlook.exe,outlook.exe,Low
E006866,2026-05-31 06:58:21,u005,r.verma,WIN-031,svchost.exe,winword.exe,svchost.exe,Low
E006867,2026-01-01 09:37:07,u010,svc_backup,WIN-026,cmd.exe,services.exe,cmd.exe,Low
E006868,2026-04-02 14:35:58,u009,k.mehta,WIN-012,python.exe,svchost.exe,python.exe,Low
E006869,2026-03-04 09:24:00,u002,j.smith,WIN-004,teams.exe,explorer.exe,teams.exe,Low
E006870,2026-04-07 05:53:30,u007,p.singh,WIN-024,svchost.exe,winword.exe,svchost.exe,Low
E006871,2026-03-01 02:37:31,u005,r.verma,WIN-034,outlook.exe,winword.exe,outlook.exe,Low
E006872,2026-02-11 17:11:24,u010,svc_backup,WIN-014,cmd.exe,svchost.exe,cmd.exe,Low
E006873,2026-05-12 11:19:22,u004,m.sharma,WIN-006,teams.exe,outlook.exe,teams.exe,Low
E006874,2026-03-09 05:04:06,u002,j.smith,WIN-011,outlook.exe,explorer.exe,outlook.exe,Low
E006875,2026-02-24 20:20:19,u008,n.gupta,WIN-037,python.exe,winword.exe,python.exe,Low
E006876,2026-02-06 02:38:03,u011,svc_app,WIN-013,svchost.exe,winword.exe,svchost.exe,Low
E006877,2026-03-10 09:52:45,u008,n.gupta,WIN-021,powershell.exe,services.exe,powershell.exe Get-Process,Medium
E006878,2026-04-16 00:07:47,u002,j.smith,WIN-023,explorer.exe,svchost.exe,explorer.exe,Low
E006879,2026-06-16 01:40:52,u011,svc_app,WIN-034,teams.exe,winword.exe,teams.exe,Low
E006880,2026-04-12 08:08:33,u004,m.sharma,WIN-007,python.exe,svchost.exe,python.exe,Low
E006881,2026-02-06 22:59:02,u004,m.sharma,WIN-014,cmd.exe,svchost.exe,cmd.exe,Low
E006882,2026-01-26 05:42:01,u010,svc_backup,WIN-039,excel.exe,svchost.exe,excel.exe,Low
E006883,2026-02-12 13:58:55,u004,m.sharma,WIN-031,powershell.exe,services.exe,powershell.exe -EncodedCommand NORMAL_SAMPLE,Medium
E006884,2026-02-07 22:51:15,u011,svc_app,WIN-030,winword.exe,svchost.exe,winword.exe,Low
E006885,2026-05-27 22:56:59,u011,svc_app,WIN-001,svchost.exe,svchost.exe,svchost.exe,Low
E006886,2026-05-13 15:38:40,u007,p.singh,WIN-025,chrome.exe,outlook.exe,chrome.exe,Low
E006887,2026-04-25 20:40:51,u006,s.rao,WIN-018,explorer.exe,svchost.exe,explorer.exe,Low
E006888,2026-05-15 20:13:18,u007,p.singh,WIN-018,chrome.exe,outlook.exe,chrome.exe,Low
E006889,2026-06-28 13:55:46,u004,m.sharma,WIN-005,excel.exe,svchost.exe,excel.exe,Low
E006890,2026-01-10 07:18:42,u011,svc_app,WIN-009,chrome.exe,svchost.exe,chrome.exe,Low
E006891,2026-02-16 12:04:44,u009,k.mehta,WIN-018,teams.exe,svchost.exe,teams.exe,Low
E006892,2026-04-09 12:25:05,u008,n.gupta,WIN-037,powershell.exe,winword.exe,powershell.exe Get-Process,Medium
E006893,2026-06-03 08:48:24,u010,svc_backup,WIN-023,winword.exe,winword.exe,winword.exe,Low
E006894,2026-02-12 07:24:50,u008,n.gupta,WIN-012,excel.exe,outlook.exe,excel.exe,Low
E006895,2026-02-09 04:11:31,u006,s.rao,WIN-008,explorer.exe,outlook.exe,explorer.exe,Low
E006896,2026-02-22 22:07:40,u012,d.patel,WIN-016,chrome.exe,svchost.exe,chrome.exe,Low
E006897,2026-06-27 17:12:18,u012,d.patel,WIN-014,outlook.exe,winword.exe,outlook.exe,Low
E006898,2026-02-23 06:23:41,u001,admin.ops,WIN-040,powershell.exe,explorer.exe,powershell.exe -EncodedCommand NORMAL_SAMPLE,Medium
E006899,2026-06-03 12:36:54,u008,n.gupta,WIN-020,teams.exe,explorer.exe,teams.exe,Low
E006900,2026-02-24 04:27:09,u010,svc_backup,WIN-005,svchost.exe,outlook.exe,svchost.exe,Low
E006901,2026-04-25 10:22:13,u004,m.sharma,WIN-019,cmd.exe,winword.exe,cmd.exe,Low
E006902,2026-06-21 14:24:19,u005,r.verma,WIN-008,cmd.exe,explorer.exe,cmd.exe,Low
E006903,2026-05-27 14:57:28,u002,j.smith,WIN-019,svchost.exe,winword.exe,svchost.exe,Low
E006904,2026-04-30 03:55:31,u005,r.verma,WIN-023,excel.exe,services.exe,excel.exe,Low
E006905,2026-05-06 14:41:53,u004,m.sharma,WIN-012,chrome.exe,explorer.exe,chrome.exe,Low
E006906,2026-05-26 18:12:35,u002,j.smith,WIN-016,powershell.exe,services.exe,powershell.exe -Command Get-Service,Medium
E006907,2026-04-04 13:18:16,u006,s.rao,WIN-031,outlook.exe,winword.exe,outlook.exe,Low
E006908,2026-03-13 01:53:36,u008,n.gupta,WIN-036,excel.exe,services.exe,excel.exe,Low
E006909,2026-02-07 04:51:41,u004,m.sharma,WIN-024,python.exe,svchost.exe,python.exe,Low
E006910,2026-06-02 04:59:45,u011,svc_app,WIN-032,winword.exe,outlook.exe,winword.exe,Low
E006911,2026-02-12 06:18:23,u001,admin.ops,WIN-031,chrome.exe,winword.exe,chrome.exe,Low
E006912,2026-01-15 21:32:30,u002,j.smith,WIN-030,chrome.exe,services.exe,chrome.exe,Low
E006913,2026-03-31 19:06:52,u004,m.sharma,WIN-005,powershell.exe,winword.exe,powershell.exe -Command Get-Service,Medium
